Time,ang_x_imu,pid_output_ankle,pid_output_hip,zmp_ref,zmp_imu,Xzmp_ft,capture_point,iter
112.46,177.6034393311,-1.8256947737,-1.8256947737,0.0005709520,0.01943761,0.05266248,0.0241446451,2246
112.51,177.6323852539,-1.8297039050,-1.8297039050,0.0005709520,0.02013339,0.05266248,0.0241016971,2247
112.56,177.6225891113,-3.2076199859,-3.2076199859,0.0005709520,0.02159714,0.07002830,0.0273327882,2248
112.61,177.6503295898,-2.3088856724,-2.3088856724,0.0005709520,0.02216060,0.07002830,0.0247728662,2249
112.66,177.6414794922,-2.7689033090,-2.7689033090,0.0005709520,0.02299018,0.07570557,0.0256116873,2250
112.71,177.6510925293,-3.3500047136,-3.3500047136,0.0005709520,0.02402631,0.08674915,0.0287813301,2251
112.76,177.6692962646,-2.8314155078,-2.8314155078,0.0005709520,0.02516053,0.08674915,0.0297691281,2252
112.81,177.6785430908,-3.9579361133,-3.9579361133,0.0005709520,0.02599117,0.10168930,0.0291742601,2253
112.86,177.7112884521,-3.2882787220,-3.2882787220,0.0005709520,0.02757048,0.10168930,0.0338352146,2254
112.91,177.7526397705,-3.5784935369,-3.5784935369,0.0005709520,0.02882942,0.10535059,0.0318437872,2255
112.96,177.7897949219,-4.0340186908,-4.0340186908,0.0005709520,0.02964800,0.11388109,0.0321715897,2256
113.01,177.8721771240,-3.6382834912,-3.6382834912,0.0005709520,0.03060081,0.11388109,0.0320549038,2257
113.06,177.9287261963,-3.7808331971,-3.7808331971,0.0005709520,0.03098527,0.11603133,0.0313612521,2258
113.11,178.0500030518,-3.9321636361,-3.9321636361,0.0005709520,0.03127587,0.11944620,0.0318650110,2259
113.16,178.1302337646,-3.7026112731,-3.7026112731,0.0005709520,0.03068444,0.11944620,0.0289889282,2260
113.21,178.2541961670,-3.5641057378,-3.5641057378,0.0005709520,0.02855453,0.11933602,0.0220027289,2261
113.26,178.3400573730,-3.5185606567,-3.5185606567,0.0005709520,0.02645533,0.11933602,0.0227059139,2262
113.31,178.4379119873,-3.3022499375,-3.3022499375,0.0005709520,0.02301852,0.11849134,0.0138874365,2263
113.36,178.4856109619,-3.1445347524,-3.1445347524,0.0005709520,0.01917095,0.11738480,0.0089608456,2264
113.41,178.5355987549,-2.9666058984,-2.9666058984,0.0005709520,0.01537393,0.11551023,0.0049149497,2265
113.46,178.5403900146,-2.7825982902,-2.7825982902,0.0005709520,0.01022744,0.11442619,-0.0070494352,2266
113.51,178.5587615967,-2.7679560630,-2.7679560630,0.0005709520,0.00588206,0.11442619,-0.0116747011,2267
113.56,178.5708618164,-2.5152856040,-2.5152856040,0.0005709520,0.00198171,0.11206421,-0.0151822057,2268
113.61,178.5773925781,-2.4982572566,-2.4982572566,0.0005709520,-0.00163194,0.11127948,-0.0192729552,2269
113.66,178.6032867432,-2.4314289539,-2.4314289539,0.0005709520,-0.00545250,0.11127948,-0.0248478292,2270
113.71,178.6345825195,-2.2016163863,-2.2016163863,0.0005709520,-0.00873900,0.10895792,-0.0248202399,2271
113.76,178.6608734131,-2.2271676627,-2.2271676627,0.0005709520,-0.01173913,0.10856303,-0.0288282708,2272
113.81,178.7301177979,-2.0690537344,-2.0690537344,0.0005709520,-0.01438977,0.10684472,-0.0279095240,2273
113.86,178.7788238525,-2.0925254866,-2.0925254866,0.0005709520,-0.01693732,0.10679492,-0.0296935924,2274
113.91,178.8348083496,-2.0416826539,-2.0416826539,0.0005709520,-0.01934513,0.10679492,-0.0306580830,2275
113.96,178.8726959229,-1.9103357708,-1.9103357708,0.0005709520,-0.02203393,0.10612915,-0.0326231507,2276
114.01,178.8918151855,-1.9085967683,-1.9085967683,0.0005709520,-0.02446229,0.10629981,-0.0342591954,2277
114.06,178.8832244873,-1.8650904891,-1.8650904891,0.0005709520,-0.02725064,0.10700439,-0.0373452427,2278
114.12,178.8513336182,-1.7836143475,-1.7836143475,0.0005709520,-0.02987786,0.10715760,-0.0421406371,2279
114.16,178.8327484131,-1.7108129677,-1.7108129677,0.0005709520,-0.03249618,0.10715760,-0.0446415700,2280
114.21,178.8246765137,-1.7559270448,-1.7559270448,0.0005709520,-0.03584666,0.10936530,-0.0500854045,2281
114.26,178.8213958740,-1.5213833396,-1.5213833396,0.0005709520,-0.03961696,0.10924818,-0.0562251819,2282
114.31,178.8182830811,-1.7056086235,-1.7056086235,0.0005709520,-0.04336893,0.11286622,-0.0613398567,2283
114.36,178.8244476318,-1.3988228896,-1.3988228896,0.0005709520,-0.04754727,0.11286622,-0.0649497427,2284
114.42,178.8240509033,-1.2807222513,-1.2807222513,0.0005709520,-0.05119699,0.11215855,-0.0686442232,2285
114.47,178.8498992920,-1.5755193978,-1.5755193978,0.0005709520,-0.05487003,0.11685842,-0.0731865849,2286
114.52,178.8547821045,-1.1417897646,-1.1417897646,0.0005709520,-0.05831917,0.11521039,-0.0762065585,2287
114.57,178.8600311279,-1.1494714696,-1.1494714696,0.0005709520,-0.06161206,0.11521039,-0.0797568027,2288
114.62,178.8683929443,-1.4805892263,-1.4805892263,0.0005709520,-0.06466623,0.12048456,-0.0812016872,2289
114.67,178.8701019287,-0.9503177112,-0.9503177112,0.0005709520,-0.06736516,0.11759433,-0.0840613963,2290
114.72,178.8825073242,-1.5036230629,-1.5036230629,0.0005709520,-0.06897787,0.12285899,-0.0844746707,2291
114.77,178.8945312500,-1.1528939169,-1.1528939169,0.0005709520,-0.07122010,0.12285899,-0.0873932233,2292
114.82,178.8852691650,-1.2027806371,-1.2027806371,0.0005709520,-0.07236754,0.12317778,-0.0880449466,2293
114.87,178.8908081055,-1.1637690334,-1.1637690334,0.0005709520,-0.07343949,0.12317778,-0.0897538593,2294
114.92,178.9112548828,-0.7071975032,-0.7071975032,0.0005709520,-0.07438301,0.11732168,-0.0901899214,2295
114.97,178.9007110596,-1.3230498751,-1.3230498751,0.0005709520,-0.07427162,0.12088960,-0.0908908029,2296
115.02,178.9058990479,-1.1421055928,-1.1421055928,0.0005709520,-0.07423257,0.12088960,-0.0915609866,2297
115.07,178.8966674805,-0.6034311245,-0.6034311245,0.0005709520,-0.07407285,0.11357597,-0.0902547585,2298
115.12,178.8807830811,-1.0866407913,-1.0866407913,0.0005709520,-0.07460071,0.11577916,-0.0952265523,2299
115.17,178.8645935059,-0.3573324561,-0.3573324561,0.0005709520,-0.07464455,0.10721810,-0.0943317405,2300
115.22,178.8461608887,-0.7819632887,-0.7819632887,0.0005709520,-0.07548218,0.10798376,-0.0961713753,2301
115.27,178.8547668457,-0.7374455531,-0.7374455531,0.0005709520,-0.07612349,0.10798376,-0.0967660939,2302
115.32,178.8466644287,0.0098358235,0.0098358235,0.0005709520,-0.07706762,0.09854027,-0.0956766353,2303
115.37,178.8707427979,-0.3936929366,-0.3936929366,0.0005709520,-0.07803833,0.09797027,-0.0961668231,2304
115.42,178.8845214844,0.3865823288,0.3865823288,0.0005709520,-0.07955356,0.08805901,-0.0993589061,2305
115.47,178.8810119629,0.0573457363,0.0573457363,0.0005709520,-0.08111317,0.08639565,-0.1002756114,2306
115.52,178.8947143555,0.0044285984,0.0044285984,0.0005709520,-0.08255469,0.08639565,-0.1002079493,2307
115.57,178.8884582520,0.7925257927,0.7925257927,0.0005709520,-0.08413448,0.07651077,-0.1029176952,2308
115.62,178.8962097168,0.4897341037,0.4897341037,0.0005709520,-0.08527193,0.07404735,-0.1038389407,2309
115.67,178.8868560791,0.3912943735,0.3912943735,0.0005709520,-0.08635842,0.07404735,-0.1044570833,2310
115.72,178.8730926514,1.3166329845,1.3166329845,0.0005709520,-0.08707613,0.06170759,-0.1052325694,2311
115.77,178.8952941895,0.6923422622,0.6923422622,0.0005709520,-0.08745274,0.06170759,-0.1060672650,2312
115.82,178.8910827637,1.3161518026,1.3161518026,0.0005709520,-0.08750761,0.05319690,-0.1057304779,2313
115.87,178.8656158447,1.1461297542,1.1461297542,0.0005709520,-0.08789913,0.05014901,-0.1074600469,2314
115.92,178.8677215576,0.9752990096,0.9752990096,0.0005709520,-0.08791318,0.05014901,-0.1053793383,2315
115.97,178.8575744629,1.7361071052,1.7361071052,0.0005709520,-0.08793817,0.04002392,-0.1062888076,2316
116.02,178.8534088135,1.2268601314,1.2268601314,0.0005709520,-0.08791155,0.04002392,-0.1056255507,2317
116.07,178.8185424805,1.2112605446,1.2112605446,0.0005709520,-0.08768590,0.04002392,-0.1044491643,2318
116.12,178.7964172363,1.8609120210,1.8609120210,0.0005709520,-0.08803133,0.03186052,-0.1064300679,2319
116.17,178.7693176270,1.4253902060,1.4253902060,0.0005709520,-0.08789413,0.03186052,-0.1038055615,2320
116.22,178.7619323730,1.8832116355,1.8832116355,0.0005709520,-0.08803084,0.02598637,-0.1042984454,2321
116.27,178.7418670654,1.5656866145,1.5656866145,0.0005709520,-0.08780249,0.02598637,-0.1029182548,2322
116.32,178.7416687012,1.5759683917,1.5759683917,0.0005709520,-0.08778742,0.02598637,-0.1034046989,2323
116.37,178.7301788330,1.7769662529,1.7769662529,0.0005709520,-0.08700543,0.02253533,-0.0989015804,2324
116.42,178.7245330811,1.5930290226,1.5930290226,0.0005709520,-0.08633163,0.02253533,-0.0983416542,2325
116.47,178.7057647705,1.6303824830,1.6303824830,0.0005709520,-0.08547209,0.02162673,-0.0973204074,2326
116.52,178.6930847168,1.5653631734,1.5653631734,0.0005709520,-0.08439432,0.02138291,-0.0957585077,2327
116.57,178.6645507812,1.5352140992,1.5352140992,0.0005709520,-0.08343695,0.02138291,-0.0943859083,2328
116.62,178.6339569092,1.4026216253,1.4026216253,0.0005709520,-0.08182345,0.02217444,-0.0933820025,2329
116.67,178.6070098877,1.3677465151,1.3677465151,0.0005709520,-0.07975659,0.02217444,-0.0880287314,2330
116.72,178.5821990967,1.2218940650,1.2218940650,0.0005709520,-0.07777710,0.02351576,-0.0874471020,2331
116.77,178.5302734375,1.1657689345,1.1657689345,0.0005709520,-0.07566419,0.02436296,-0.0845135265,2332
116.82,178.5076141357,1.1779889962,1.1779889962,0.0005709520,-0.07385531,0.02436296,-0.0825092033,2333
116.87,178.4959716797,0.9079298868,0.9079298868,0.0005709520,-0.07198543,0.02729759,-0.0797636941,2334
116.92,178.4899291992,0.9794536264,0.9794536264,0.0005709520,-0.06973843,0.02729759,-0.0770590122,2335
116.97,178.4726104736,0.9106280975,0.9106280975,0.0005709520,-0.06732430,0.02729759,-0.0729430421,2336
117.02,178.4609069824,0.6592056284,0.6592056284,0.0005709520,-0.06540001,0.03033255,-0.0724032094,2337
117.07,178.4389648438,0.7480313032,0.7480313032,0.0005709520,-0.06328054,0.03033255,-0.0702247095,2338
117.12,178.4421691895,0.4908636108,0.4908636108,0.0005709520,-0.06103425,0.03292582,-0.0670249372,2339
117.17,178.4255828857,0.5614181752,0.5614181752,0.0005709520,-0.05875097,0.03292582,-0.0641385353,2340
117.22,178.4205322266,0.5192674668,0.5192674668,0.0005709520,-0.05666824,0.03292582,-0.0632300146,2341
117.27,178.3892822266,0.3071234649,0.3071234649,0.0005709520,-0.05426471,0.03473727,-0.0594367396,2342
117.32,178.3773040771,0.3439354270,0.3439354270,0.0005709520,-0.05194773,0.03473727,-0.0571820438,2343
117.37,178.3541564941,0.3185047082,0.3185047082,0.0005709520,-0.04930345,0.03397533,-0.0540037717,2344
117.42,178.3388824463,0.1239192159,0.1239192159,0.0005709520,-0.04713315,0.03565248,-0.0524282350,2345
117.47,178.3261718750,0.1313370131,0.1313370131,0.0005709520,-0.04466920,0.03565248,-0.0491529272,2346
117.52,178.3056030273,0.0665793322,0.0665793322,0.0005709520,-0.04228202,0.03576972,-0.0465397332,2347
117.57,178.3200836182,0.0222970721,0.0222970721,0.0005709520,-0.04002356,0.03576972,-0.0441247929,2348
117.62,178.3228607178,0.1190238871,0.1190238871,0.0005709520,-0.03782730,0.03378858,-0.0438212380,2349
117.67,178.3195800781,-0.1425433416,-0.1425433416,0.0005709520,-0.03577847,0.03536945,-0.0401883168,2350
117.72,178.3177032471,-0.1091855202,-0.1091855202,0.0005709520,-0.03380531,0.03536945,-0.0389139049,2351
117.77,178.3051910400,-0.1054292262,-0.1054292262,0.0005709520,-0.03201543,0.03484385,-0.0369379439,2352
117.82,178.2929534912,-0.1879026645,-0.1879026645,0.0005709520,-0.03007401,0.03484385,-0.0346732199,2353
117.87,178.2805633545,-0.1891550122,-0.1891550122,0.0005709520,-0.02876411,0.03484385,-0.0332675345,2354
117.92,178.2686309814,-0.1930100328,-0.1930100328,0.0005709520,-0.02761354,0.03461720,-0.0331300271,2355
117.97,178.2598114014,-0.2381897709,-0.2381897709,0.0005709520,-0.02639591,0.03461720,-0.0313230150,2356
118.02,178.2585906982,-0.2894642513,-0.2894642513,0.0005709520,-0.02540518,0.03512099,-0.0311446004,2357
118.07,178.2582550049,-0.2963883319,-0.2963883319,0.0005709520,-0.02431738,0.03512099,-0.0290772114,2358
118.12,178.2671356201,-0.1224863192,-0.1224863192,0.0005709520,-0.02342000,0.03263028,-0.0299174671,2359
118.17,178.2739257812,-0.5461678891,-0.5461678891,0.0005709520,-0.02291272,0.03670887,-0.0282791163,2360
118.22,178.2746429443,-0.3750668771,-0.3750668771,0.0005709520,-0.02213860,0.03670887,-0.0274392660,2361
118.27,178.2592926025,-0.2135878624,-0.2135878624,0.0005709520,-0.02161326,0.03454684,-0.0274881937,2362
118.32,178.2662963867,-0.7087623616,-0.7087623616,0.0005709520,-0.02118547,0.03962896,-0.0274313591,2363
118.37,178.2732238770,-0.4502833745,-0.4502833745,0.0005709520,-0.02096050,0.03962896,-0.0274590667,2364
118.42,178.2815093994,-0.7961589881,-0.7961589881,0.0005709520,-0.02053766,0.04396611,-0.0254831697,2365
118.47,178.2710418701,-0.5572681052,-0.5572681052,0.0005709520,-0.02055112,0.04396611,-0.0263210045,2366
118.52,178.2796936035,-0.4812399374,-0.4812399374,0.0005709520,-0.02041462,0.04280727,-0.0266365266,2367
118.57,178.2762908936,-1.0781077771,-1.0781077771,0.0005709520,-0.01997978,0.04964703,-0.0244558242,2368
118.62,178.2840118408,-0.7260591166,-0.7260591166,0.0005709520,-0.01982651,0.04964703,-0.0249333143,2369
118.67,178.2862396240,-0.6730931906,-0.6730931906,0.0005709520,-0.01983160,0.04904824,-0.0252537070,2370
118.72,178.3041992188,-1.2821530345,-1.2821530345,0.0005709520,-0.01946893,0.05640141,-0.0239528768,2371
118.77,178.3113403320,-0.8853072744,-0.8853072744,0.0005709520,-0.01953872,0.05632129,-0.0251143958,2372
118.82,178.3264923096,-1.4280951802,-1.4280951802,0.0005709520,-0.01987439,0.06379187,-0.0270037124,2373
118.87,178.3597106934,-1.0574880286,-1.0574880286,0.0005709520,-0.02006153,0.06379187,-0.0258138943,2374
118.92,178.3665466309,-1.0841420661,-1.0841420661,0.0005709520,-0.02014816,0.06410912,-0.0259418149,2375
118.97,178.3976593018,-1.5758321902,-1.5758321902,0.0005709520,-0.02059607,0.07126432,-0.0276527750,2376
119.02,178.4220428467,-1.2543238147,-1.2543238147,0.0005709520,-0.02098215,0.07183286,-0.0274219773,2377
119.07,178.4291076660,-1.6781427413,-1.6781427413,0.0005709520,-0.02159323,0.07821451,-0.0291373275,2378
119.12,178.4523925781,-1.3474358127,-1.3474358127,0.0005709520,-0.02215734,0.07821451,-0.0313829441,2379
119.17,178.4465179443,-1.3656959169,-1.3656959169,0.0005709520,-0.02293823,0.07886302,-0.0317256077,2380
119.22,178.4672851562,-1.7048169616,-1.7048169616,0.0005709520,-0.02369669,0.08405341,-0.0331410011,2381
119.27,178.4770812988,-1.4357268434,-1.4357268434,0.0005709520,-0.02433120,0.08405341,-0.0328632095,2382
119.32,178.4829101562,-1.7032903244,-1.7032903244,0.0005709520,-0.02547700,0.08834288,-0.0365971819,2383
119.38,178.5167999268,-1.4700639613,-1.4700639613,0.0005709520,-0.02649161,0.08834288,-0.0367375366,2384
119.42,178.5480041504,-1.4666336049,-1.4666336049,0.0005709520,-0.02760016,0.08872985,-0.0394208139,2385
119.47,178.5619659424,-1.5786275385,-1.5786275385,0.0005709520,-0.02870899,0.09085079,-0.0399556858,2386
119.52,178.5798187256,-1.4559539744,-1.4559539744,0.0005709520,-0.02983576,0.09101664,-0.0419682939,2387
119.57,178.5816955566,-1.3837857628,-1.3837857628,0.0005709520,-0.03143777,0.09101664,-0.0452735359,2388
119.62,178.6151885986,-1.4177950833,-1.4177950833,0.0005709520,-0.03257372,0.09153879,-0.0454633130,2389
119.67,178.6233978271,-1.3312799797,-1.3312799797,0.0005709520,-0.03410652,0.09150957,-0.0481437037,2390
119.72,178.6260681152,-1.2073004043,-1.2073004043,0.0005709520,-0.03590978,0.09061984,-0.0513963406,2391
119.77,178.6434326172,-1.2260669685,-1.2260669685,0.0005709520,-0.03745347,0.09061984,-0.0520725727,2392
119.82,178.6336364746,-1.1662549649,-1.1662549649,0.0005709520,-0.03912215,0.09046302,-0.0547845879,2393
119.87,178.6399383545,-0.9953750605,-0.9953750605,0.0005709520,-0.04057993,0.08842718,-0.0553197168,2394
119.92,178.6527709961,-1.0118068763,-1.0118068763,0.0005709520,-0.04251600,0.08825512,-0.0583075164,2395
119.97,178.6796875000,-1.0016648180,-1.0016648180,0.0005709520,-0.04405542,0.08825512,-0.0584042229,2396
120.02,178.6842193604,-0.7735365563,-0.7735365563,0.0005709520,-0.04526965,0.08540322,-0.0582947095,2397
120.07,178.6998748779,-0.8571203885,-0.8571203885,0.0005709520,-0.04680135,0.08534051,-0.0599439906,2398
120.12,178.7033386230,-0.5733181248,-0.5733181248,0.0005709520,-0.04832973,0.08202406,-0.0620772258,2399
120.17,178.7070922852,-0.7029298974,-0.7029298974,0.0005709520,-0.04998738,0.08218209,-0.0647678378,2400
120.22,178.7015686035,-0.6509035707,-0.6509035707,0.0005709520,-0.05167974,0.08218209,-0.0656807813,2401
120.27,178.6756744385,-0.3307845515,-0.3307845515,0.0005709520,-0.05357984,0.07868806,-0.0697797376,2402
120.32,178.6748352051,-0.5212325297,-0.5212325297,0.0005709520,-0.05511186,0.07916545,-0.0709193955,2403
120.37,178.6697845459,-0.1670782454,-0.1670782454,0.0005709520,-0.05708319,0.07571379,-0.0739803054,2404
120.42,178.6809692383,-0.2893231585,-0.2893231585,0.0005709520,-0.05906611,0.07571379,-0.0759600518,2405
120.48,178.6864471436,-0.3048814556,-0.3048814556,0.0005709520,-0.06101808,0.07655229,-0.0789263265,2406
120.53,178.6865692139,0.0266124589,0.0266124589,0.0005709520,-0.06290452,0.07327858,-0.0800404838,2407
120.58,178.7001800537,-0.2060562583,-0.2060562583,0.0005709520,-0.06446319,0.07450125,-0.0807495631,2408
120.63,178.7130889893,-0.1330210309,-0.1330210309,0.0005709520,-0.06566049,0.07450125,-0.0815804369,2409
120.68,178.7051696777,0.0171200391,0.0171200391,0.0005709520,-0.06696335,0.07300535,-0.0831533559,2410
120.73,178.7030944824,-0.0495305688,-0.0495305688,0.0005709520,-0.06793925,0.07300535,-0.0827963037,2411
120.78,178.7000732422,0.1856388474,0.1856388474,0.0005709520,-0.06879700,0.07007850,-0.0821984581,2412
120.83,178.6979980469,-0.1037771075,-0.1037771075,0.0005709520,-0.06931761,0.07193574,-0.0832922654,2413
120.88,178.6981048584,0.0105427929,0.0105427929,0.0005709520,-0.06995103,0.07193574,-0.0838576671,2414
120.93,178.6958618164,0.2421108628,0.2421108628,0.0005709520,-0.07055306,0.06902929,-0.0856711158,2415
120.98,178.6894073486,-0.0272805222,-0.0272805222,0.0005709520,-0.07133469,0.07106458,-0.0868672575,2416
121.03,178.6925964355,0.0836181481,0.0836181481,0.0005709520,-0.07197777,0.07106458,-0.0875420772,2417
121.08,178.6935882568,0.1588932829,0.1588932829,0.0005709520,-0.07245952,0.07011463,-0.0889671673,2418
121.13,178.6938476562,0.1249149030,0.1249149030,0.0005709520,-0.07296030,0.07011463,-0.0887032208,2419
121.18,178.7049560547,0.3741514563,0.3741514563,0.0005709520,-0.07334996,0.06684867,-0.0896668609,2420
121.23,178.7122955322,0.0491353165,0.0491353165,0.0005709520,-0.07341081,0.06880658,-0.0892795848,2421
121.28,178.7206878662,0.1633749368,0.1633749368,0.0005709520,-0.07366985,0.06880658,-0.0897879750,2422
121.33,178.7042083740,0.2889055346,0.2889055346,0.0005709520,-0.07361807,0.06690907,-0.0889870836,2423
121.38,178.6970520020,0.1999432948,0.1999432948,0.0005709520,-0.07366177,0.06690907,-0.0886485293,2424
121.43,178.6986236572,0.4786046301,0.4786046301,0.0005709520,-0.07342065,0.06292461,-0.0879327112,2425
121.48,178.6957092285,0.1899117592,0.1899117592,0.0005709520,-0.07344916,0.06430759,-0.0879595400,2426
121.53,178.7048950195,0.2578916550,0.2578916550,0.0005709520,-0.07345303,0.06430759,-0.0866028242,2427
121.58,178.6834564209,0.5209127932,0.5209127932,0.0005709520,-0.07365053,0.06099673,-0.0878190493,2428
121.63,178.6976623535,0.3432435145,0.3432435145,0.0005709520,-0.07361936,0.06099673,-0.0871219582,2429
121.68,178.6994628906,0.6684242856,0.6684242856,0.0005709520,-0.07343476,0.05649860,-0.0871851061,2430
121.73,178.6855010986,0.4079298014,0.4079298014,0.0005709520,-0.07343353,0.05709618,-0.0875268817,2431
121.78,178.6756134033,0.4027713236,0.4027713236,0.0005709520,-0.07296590,0.05709618,-0.0865660546,2432
121.83,178.6638488770,0.7325609231,0.7325609231,0.0005709520,-0.07255272,0.05259876,-0.0860749111,2433
121.88,178.6645202637,0.4856728230,0.4856728230,0.0005709520,-0.07221747,0.05283371,-0.0871450374,2434
121.93,178.6520233154,0.4783213814,0.4783213814,0.0005709520,-0.07173968,0.05283371,-0.0860218626,2435
121.98,178.6497192383,0.7796215769,0.7796215769,0.0005709520,-0.07110164,0.04849794,-0.0854709304,2436
122.03,178.6423034668,0.5484519713,0.5484519713,0.0005709520,-0.07048351,0.04849794,-0.0841165251,2437
122.08,178.6302032471,0.8320662491,0.8320662491,0.0005709520,-0.06977544,0.04442135,-0.0821664979,2438
122.13,178.6190795898,0.6179373363,0.6179373363,0.0005709520,-0.06916515,0.04442135,-0.0816094539,2439
122.18,178.6246643066,0.5881780966,0.5881780966,0.0005709520,-0.06836197,0.04442135,-0.0800895372,2440
122.23,178.5934448242,0.8468363299,0.8468363299,0.0005709520,-0.06776319,0.04090996,-0.0792066047,2441
122.28,178.5928497314,0.6769301810,0.6769301810,0.0005709520,-0.06743866,0.04090996,-0.0789454236,2442
122.33,178.5921630859,0.6486819582,0.6486819582,0.0005709520,-0.06684597,0.04090996,-0.0775265625,2443
122.38,178.5798950195,0.8457126116,0.8457126116,0.0005709520,-0.06638583,0.03821842,-0.0776368091,2444
122.43,178.5677185059,0.6799221805,0.6799221805,0.0005709520,-0.06566239,0.03821842,-0.0766685427,2445
122.48,178.5549926758,0.7788800592,0.7788800592,0.0005709520,-0.06480880,0.03652772,-0.0756437111,2446
122.53,178.5493621826,0.6840997688,0.6840997688,0.0005709520,-0.06410309,0.03652772,-0.0758615120,2447
122.58,178.5350036621,0.6535251797,0.6535251797,0.0005709520,-0.06322548,0.03652772,-0.0748015670,2448
122.63,178.5233306885,0.6695785256,0.6695785256,0.0005709520,-0.06225418,0.03592703,-0.0724637719,2449
122.68,178.5163421631,0.6160884715,0.6160884715,0.0005709520,-0.06129435,0.03592703,-0.0721607496,2450
122.73,178.5178375244,0.5640655861,0.5640655861,0.0005709520,-0.06041947,0.03638492,-0.0713541206,2451
122.78,178.5115814209,0.5465136125,0.5465136125,0.0005709520,-0.05929776,0.03638492,-0.0690882485,2452
122.83,178.5011901855,0.5327070576,0.5327070576,0.0005709520,-0.05836655,0.03638492,-0.0684425761,2453
122.88,178.4875335693,0.3970942481,0.3970942481,0.0005709520,-0.05733349,0.03777972,-0.0664829918,2454
122.93,178.4755249023,0.4258619573,0.4258619573,0.0005709520,-0.05609970,0.03777972,-0.0636113716,2455
122.98,178.4648132324,0.2289425780,0.2289425780,0.0005709520,-0.05478592,0.03991249,-0.0618648117,2456
123.03,178.4430694580,0.3188044469,0.3188044469,0.0005709520,-0.05368789,0.03991249,-0.0606277720,2457
123.08,178.4315948486,0.2692727786,0.2692727786,0.0005709520,-0.05229628,0.03991249,-0.0586726296,2458
123.13,178.4183502197,0.0348865559,0.0348865559,0.0005709520,-0.05085657,0.04252386,-0.0563498180,2459
123.18,178.4021148682,0.1283860613,0.1283860613,0.0005709520,-0.04940435,0.04252386,-0.0549607373,2460
123.23,178.4059448242,0.1003477879,0.1003477879,0.0005709520,-0.04788383,0.04234441,-0.0534105783,2461
123.28,178.4091033936,-0.1454214584,-0.1454214584,0.0005709520,-0.04673228,0.04536198,-0.0539048688,2462
123.33,178.3999328613,-0.0298308417,-0.0298308417,0.0005709520,-0.04549587,0.04536198,-0.0520536783,2463
123.38,178.4058990479,-0.2743261390,-0.2743261390,0.0005709520,-0.04420702,0.04815557,-0.0519118344,2464
123.43,178.4087982178,-0.1567856599,-0.1567856599,0.0005709520,-0.04305435,0.04815557,-0.0507534611,2465
123.48,178.4257049561,-0.1500420208,-0.1500420208,0.0005709520,-0.04195895,0.04773809,-0.0501387145,2466
123.53,178.4287109375,-0.3929391161,-0.3929391161,0.0005709520,-0.04126357,0.05073183,-0.0509887429,2467
123.58,178.4223022461,-0.2494658545,-0.2494658545,0.0005709520,-0.04071854,0.05073183,-0.0500409157,2468
123.63,178.4077606201,-0.2456842447,-0.2456842447,0.0005709520,-0.03979604,0.05012197,-0.0470559701,2469
123.68,178.4135284424,-0.4984203464,-0.4984203464,0.0005709520,-0.03906635,0.05296922,-0.0466448564,2470
123.73,178.4045867920,-0.3809003838,-0.3809003838,0.0005709520,-0.03825011,0.05296922,-0.0450757023,2471
123.78,178.4027709961,-0.5402939557,-0.5402939557,0.0005709520,-0.03745694,0.05484430,-0.0444971870,2472
123.84,178.4110565186,-0.4555717099,-0.4555717099,0.0005709520,-0.03680885,0.05484430,-0.0438193318,2473
123.88,178.4139251709,-0.3973245601,-0.3973245601,0.0005709520,-0.03612852,0.05381930,-0.0435195765,2474
123.93,178.4170074463,-0.6589248146,-0.6589248146,0.0005709520,-0.03545100,0.05639903,-0.0426545421,2475
123.98,178.4237670898,-0.4510842500,-0.4510842500,0.0005709520,-0.03487584,0.05522329,-0.0424520163,2476
124.03,178.4313201904,-0.7095937516,-0.7095937516,0.0005709520,-0.03436954,0.05776257,-0.0432807602,2477
124.08,178.4383087158,-0.6041413665,-0.6041413665,0.0005709520,-0.03374641,0.05776257,-0.0418017939,2478
124.13,178.4441986084,-0.4931954806,-0.4931954806,0.0005709520,-0.03353920,0.05649166,-0.0426353510,2479
124.18,178.4478302002,-0.7786468677,-0.7786468677,0.0005709520,-0.03301956,0.05906822,-0.0409792343,2480
124.23,178.4451141357,-0.6561437538,-0.6561437538,0.0005709520,-0.03258998,0.05906822,-0.0410884023,2481
124.28,178.4503479004,-0.7654083892,-0.7654083892,0.0005709520,-0.03224429,0.06046506,-0.0400718820,2482
124.33,178.4679718018,-0.7107586093,-0.7107586093,0.0005709520,-0.03181199,0.06046506,-0.0394870208,2483
124.38,178.4711914062,-0.5961980314,-0.5961980314,0.0005709520,-0.03185619,0.05927025,-0.0413016010,2484
124.43,178.4628295898,-0.8357761900,-0.8357761900,0.0005709520,-0.03231063,0.06209268,-0.0424253254,2485
124.48,178.4748840332,-0.6745437563,-0.6745437563,0.0005709520,-0.03288233,0.06209268,-0.0432430521,2486
124.53,178.4790649414,-0.5961748087,-0.5961748087,0.0005709520,-0.03328305,0.06106801,-0.0425065576,2487
124.58,178.4825439453,-0.8095520268,-0.8095520268,0.0005709520,-0.03434090,0.06402048,-0.0466785236,2488
124.63,178.4847869873,-0.5953681093,-0.5953681093,0.0005709520,-0.03514771,0.06323447,-0.0451958609,2489
